,Dateformat,Time,Network,Home,Away,Viewers,Year,Postseason,Week,Home Rank,Away Rank,HomeConf,AwayConf,FBSConfGame,HomeOff,HomeDef,AwayOff,AwayDef,HomePred,AwayPred,OUPred,Line,OULine,HomeWins,HomeLosses,AwayWins,AwayLosses,HomeGames,AwayGames,RecDifferentials,TV_OTA,TV_ESPN,TV_Cable_ESPN2,TV_Cable_FS1,ViewersK,HomeBin,AwayBin,AddBin,MultBin,HasACC,HasBigTen,HasBig12,HasPac12,HasSEC,HasFCS,A5vA5,A5vG5,G5vG5,Top2,Top5,Top10,Top15,Top25,Real date,OnThursday,OnFriday,OnSaturday,Hour,EarlyAfternoon,LateAfternoon,PrimeTime,LatePrime,Window_A_Games,Window_B_Games,Window_C_Games,Games_In_Window,pred,pred_gbr,pred_etr,pred_model_diff,diff,diffpct
254,2021-11-26,12:00:00,CBS,San Diego State,Boise State,1950000,2021,0,13,21.0,,Mt. West,Mt. West,1,27.7272727272727,17.3636363636363,30.3636363636363,18.2727272727272,22.99999999999995,23.8636363636363,46.863636363636246,,,10,1,7,4,11,11,12,1,0,0,0,1950.0,10,10,20,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021-11-26,0,1,0,12,1,0,0,0,2,0,0,2,2355.2242604189405,1806.6885208378812,2903.76,-23.290170231325977,-405.2242604189405,17
255,2021-11-26,16:00:00,FOX,Utah,Colorado,1554000,2021,0,13,19.0,,Pac-12,Pac-12,1,35.9090909090909,22.2727272727272,19.2727272727272,26.5454545454545,31.227272727272698,20.7727272727272,51.9999999999999,23.5,53.5,8,3,4,7,11,11,2,1,0,0,0,1554.0,19,16,35,304,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2021-11-26,0,1,0,16,0,1,0,0,4,0,0,4,2035.1176686558592,1929.9153773117184,2140.31996,-5.169346862072304,-481.11766865585923,23
256,2021-11-26,20:00:00,FS1,Washington,Washington State,1210000,2021,0,13,,,Pac-12,Pac-12,1,22.2727272727272,21.090909090909,27.3636363636363,25.2727272727272,23.7727272727272,24.22727272727265,47.999999999999844,,,4,7,6,5,11,11,-2,0,0,0,1,1210.0,16,15,31,240,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2021-11-26,0,1,0,20,0,0,1,0,1,0,0,1,524.9257110420348,469.2514220840696,580.6,-10.606127264645826,685.0742889579652,130
257,2021-11-26,15:30:00,ESPN,UCF,South Florida,711000,2021,0,13,,,AAC,AAC,1,33.5454545454545,26.2727272727272,24.090909090909,36.2727272727272,34.90909090909085,25.1818181818181,60.09090909090895,17.0,64.5,7,4,2,9,11,11,-4,0,1,0,0,711.0,13,13,26,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021-11-26,0,1,0,15,0,1,0,0,4,0,0,4,728.3762626846467,800.5925253692934,656.16,9.914691950348885,-17.37626268464669,2
258,2021-11-26,16:30:00,FS1,Iowa State,TCU,518000,2021,0,13,,,Big 12,Big 12,1,31.4545454545454,21.1818181818181,30.0,33.7272727272727,32.59090909090905,25.59090909090905,58.1818181818181,14.5,58.5,6,5,5,6,11,11,0,0,0,0,1,518.0,12,19,31,228,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2021-11-26,0,1,0,16,0,1,0,0,4,0,0,4,568.3455689172434,494.81113783448694,641.88,-12.93833102681651,-50.34556891724344,8
259,2021-11-26,13:00:00,FS1,New Mexico,Utah State,139000,2021,0,13,,,Mt. West,Mt. West,1,12.3636363636363,27.8181818181818,31.9090909090909,27.8181818181818,20.09090909090905,29.86363636363635,49.954545454545396,,,3,8,8,3,11,11,0,0,0,0,1,139.0,10,10,20,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021-11-26,0,1,0,13,1,0,0,0,2,0,0,2,228.1900094007367,291.1800188014734,165.2,27.604192473701417,-89.1900094007367,39
260,2021-11-27,12:00:00,FOX,Michigan,Ohio State,15893000,2021,0,13,5.0,2.0,Big Ten,Big Ten,1,36.9090909090909,16.2727272727272,47.1818181818181,19.0,27.95454545454545,31.72727272727265,59.6818181818181,,,10,1,10,1,11,11,18,1,0,0,0,15893.0,44,50,94,2200,0,1,0,0,0,0,1,0,0,1,2,2,2,2,2021-11-27,0,0,1,12,1,0,0,0,4,0,0,4,14005.763457479887,13481.726914959772,14529.8,-3.7415778447996537,1887.2365425201133,13
261,2021-11-27,15:30:00,CBS,Auburn,Alabama,10369000,2021,0,13,,3.0,SEC,SEC,1,30.2727272727272,22.0,44.3636363636363,19.7272727272727,24.99999999999995,33.18181818181815,58.1818181818181,17.5,54.5,6,5,10,1,11,11,10,1,0,0,0,10369.0,40,50,90,2000,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2021-11-27,0,0,1,15,0,1,0,0,5,0,0,5,8122.419870428245,7766.97974085649,8477.86,-4.376037378538215,2246.5801295717547,27
262,2021-11-27,19:30:00,ABC,Oklahoma State,Oklahoma,6486000,2021,0,13,7.0,10.0,Big 12,Big 12,1,31.3636363636363,14.9090909090909,38.9090909090909,24.1818181818181,27.772727272727202,26.9090909090909,54.6818181818181,1.0,50.5,10,1,10,1,11,11,18,1,0,0,0,6486.0,20,28,48,560,0,0,1,0,0,0,1,0,0,0,0,2,2,2,2021-11-27,0,0,1,19,0,0,1,0,4,0,0,4,5447.514720524719,6131.4694410494385,4763.56,12.555353323741706,1038.4852794752805,19
263,2021-11-27,16:00:00,FOX,Minnesota,Wisconsin,5049000,2021,0,13,,14.0,Big Ten,Big Ten,1,26.3636363636363,18.7272727272727,27.0,15.8181818181818,21.09090909090905,22.863636363636353,43.9545454545454,6.5,38.5,7,4,8,3,11,11,8,1,0,0,0,5049.0,20,32,52,640,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2021-11-27,0,0,1,16,0,1,0,0,5,0,0,5,2891.762928271397,2754.6858565427933,3028.84,-4.740259666118055,2157.237071728603,74
264,2021-11-27,15:30:00,ABC,Michigan State,Penn State,3893000,2021,0,13,12.0,,Big Ten,Big Ten,1,32.090909090909,25.5454545454545,26.1818181818181,15.5454545454545,23.81818181818175,25.863636363636303,49.68181818181805,,,9,2,7,4,11,11,10,1,0,0,0,3893.0,34,29,63,986,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2021-11-27,0,0,1,15,0,1,0,0,5,0,0,5,3560.07636849975,2961.5127769995006,4158.6399599999995,-16.813223356567764,332.92363150024994,9
265,2021-11-27,20:00:00,FOX,Stanford,Notre Dame,2743000,2021,0,13,,6.0,Pac-12,Independent,0,21.0,31.2727272727272,34.3636363636363,18.6363636363636,19.8181818181818,32.81818181818175,52.63636363636355,,,3,8,10,1,11,11,4,1,0,0,0,2743.0,20,32,52,640,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2021-11-27,0,0,1,20,0,0,1,0,4,0,0,4,3521.70115545068,3183.16235090136,3860.23996,-9.612933909095318,-778.7011554506798,22
266,2021-11-27,19:00:00,ESPN,LSU,Texas A&M,2351000,2021,0,13,,15.0,SEC,SEC,1,27.090909090909,25.4545454545454,29.8181818181818,14.9090909090909,20.99999999999995,27.636363636363598,48.63636363636355,,,5,6,8,3,11,11,4,0,1,0,0,2351.0,42,35,77,1470,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2021-11-27,0,0,1,19,0,0,1,0,4,0,0,4,3015.933030905627,3045.6260618112547,2986.24,0.9845388011388033,-664.9330309056272,22
267,2021-11-27,12:00:00,ABC,Georgia Tech,Georgia,1947000,2021,0,13,,1.0,ACC,SEC,0,26.1818181818181,32.4545454545454,40.2727272727272,7.54545454545454,16.86363636363632,36.3636363636363,53.22727272727262,,,3,8,11,0,11,11,6,1,0,0,0,1947.0,20,40,60,800,1,0,0,0,1,0,1,0,0,1,1,1,1,1,2021-11-27,0,0,1,12,1,0,0,0,4,0,0,4,3375.6248618795526,3438.7698037591053,3312.4799199999998,1.8706149072617508,-1428.6248618795526,42
268,2021-11-27,12:00:00,ESPN,Florida,Florida State,1629000,2021,0,13,,,SEC,ACC,0,32.5454545454545,27.090909090909,28.1818181818181,26.7272727272727,29.636363636363598,27.63636363636355,57.27272727272715,8.5,59.0,5,6,5,6,11,11,-2,0,1,0,0,1629.0,37,32,69,1184,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2021-11-27,0,0,1,12,1,0,0,0,4,0,0,4,2280.6158378207447,2140.35171564149,2420.8799599999998,-6.1502739678106,-651.6158378207447,28
269,2021-11-27,22:30:00,ESPN,USC,BYU,1458000,2021,0,13,,13.0,Pac-12,Independent,0,29.9,32.2,33.3636363636363,23.6363636363636,26.7681818181818,32.78181818181815,59.549999999999955,7.0,63.5,4,6,9,2,10,11,5,0,1,0,0,1458.0,22,14,36,308,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2021-11-27,0,0,1,22,0,0,0,1,1,0,0,1,1814.363763252859,1717.2875265057176,1911.44,-5.35042854764137,-356.3637632528589,19
270,2021-11-27,15:30:00,ESPN,Oregon,Oregon State,1337000,2021,0,13,11.0,,Pac-12,Pac-12,1,32.7272727272727,24.0,33.090909090909,24.8181818181818,28.77272727272725,28.5454545454545,57.31818181818175,12.5,64.5,9,2,7,4,11,11,10,0,1,0,0,1337.0,21,14,35,294,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2021-11-27,0,0,1,15,0,1,0,0,5,0,0,5,1617.3340909732215,1330.2681819464428,1904.4,-17.749326538590328,-280.33409097322146,17
271,2021-11-27,19:30:00,ESPN2,Louisville,Kentucky,700000,2021,0,13,,,ACC,SEC,0,32.9090909090909,24.7272727272727,31.6363636363636,22.1818181818181,27.5454545454545,28.18181818181815,55.72727272727265,1.0,56.5,6,5,8,3,11,11,6,0,0,1,0,700.0,21,21,42,441,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2021-11-27,0,0,1,19,0,0,1,0,4,0,0,4,823.031478580137,791.462957160274,854.6,-3.835639612998018,-123.03147858013699,14
272,2021-11-27,19:00:00,FS1,Kansas,West Virginia,485000,2021,0,13,,,Big 12,Big 12,1,20.090909090909,42.9090909090909,26.1818181818181,24.0,22.0454545454545,34.545454545454504,56.59090909090901,,,2,9,5,6,11,11,-8,0,0,0,1,485.0,10,15,25,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2021-11-27,0,0,1,19,0,0,1,0,4,0,0,4,381.4794987466837,278.27899749336734,484.68,-27.052699186292372,103.5205012533163,27
273,2021-11-27,15:30:00,FS1,Purdue,Indiana,484000,2021,0,13,,,Big Ten,Big Ten,1,26.0,21.7272727272727,18.1818181818181,32.2727272727272,29.1363636363636,19.954545454545404,49.09090909090901,15.0,48.5,7,4,2,9,11,11,-4,0,0,0,1,484.0,18,26,44,468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2021-11-27,0,0,1,15,0,1,0,0,5,0,0,5,710.5020231838121,712.404046367624,708.6,0.2677013043944456,-226.50202318381207,31
274,2021-11-27,12:00:00,FS1,Baylor,Texas Tech,412000,2021,0,13,8.0,,Big 12,Big 12,1,34.0,19.0,30.5454545454545,32.5454545454545,33.27272727272725,24.772727272727252,58.045454545454504,15.0,52.5,9,2,6,5,11,11,8,0,0,0,1,412.0,19,14,33,266,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2021-11-27,0,0,1,12,1,0,0,0,4,0,0,4,761.5267499257226,733.2135398514451,789.83996,-3.7179534503599556,-349.5267499257226,45
275,2021-11-27,22:30:00,FS1,UCLA,California,386000,2021,0,13,,,Pac-12,Pac-12,1,36.0,27.9090909090909,24.7,21.1,28.55,26.304545454545448,54.854545454545445,7.5,57.0,7,4,4,6,11,10,1,0,0,0,1,386.0,19,11,30,209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2021-11-27,0,0,1,22,0,0,0,1,1,0,0,1,460.9597272925455,483.7994545850909,438.12,4.954820549442567,-74.9597272925455,16
276,2021-11-27,12:00:00,ESPN2,Boston College,Wake Forest,247000,2021,0,13,,18.0,ACC,ACC,1,26.0,20.4545454545454,43.090909090909,30.8181818181818,28.4090909090909,31.772727272727202,60.1818181818181,,,6,5,9,2,11,11,8,0,0,1,0,247.0,16,15,31,240,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2021-11-27,0,0,1,12,1,0,0,0,4,0,0,4,581.6788733398752,538.0378266797503,625.31992,-7.502601290905984,-334.67887333987517,57
277,2021-11-27,16:00:00,ESPN2,SMU,Tulsa,119000,2021,0,13,,,AAC,AAC,1,39.090909090909,27.9090909090909,25.3636363636363,27.090909090909,33.090909090909,26.636363636363598,59.7272727272726,7.0,62.5,8,3,5,6,11,11,4,0,0,1,0,119.0,10,10,20,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021-11-27,0,0,1,16,0,1,0,0,5,0,0,5,193.29431885031164,94.58863770062327,292.0,-51.06496752557258,-74.29431885031164,38
278,2021-12-04,23:00:00,FS1,USC,California,390000,2021,0,14,,,Pac-12,Pac-12,1,30.0,32.4545454545454,23.7272727272727,23.0,26.5,28.09090909090905,54.59090909090905,0.0,55.5,4,7,4,7,11,11,-6,0,0,0,1,390.0,22,11,33,242,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2021-12-04,0,0,1,23,0,0,0,1,0,0,0,0,545.0176504283468,519.5553408566936,570.47996,-4.671832105188068,-155.01765042834677,28
